station_id,datetime,value
22,2023-08-29 12:45:11.902000,-0.69
22,2023-08-29 13:00:12.369000,-0.68
22,2023-08-29 13:00:20.889000,-0.68
22,2023-08-29 13:15:10.028000,-0.66
22,2023-08-29 13:15:16.127000,-0.66
22,2023-08-29 13:30:16.808000,-0.55
22,2023-08-29 13:30:18.325000,-0.55
22,2023-08-29 13:45:10.413000,-0.54
22,2023-08-29 13:45:13.475000,-0.54
22,2023-08-29 14:00:10.251000,-0.69
22,2023-08-29 14:00:10.312000,-0.69
22,2023-08-29 14:15:12.860000,-0.68
22,2023-08-29 14:15:15.735000,-0.68
22,2023-08-29 14:30:18.286000,-0.68
22,2023-08-29 14:30:18.897000,-0.68
22,2023-08-29 14:45:30.017000,-0.65
22,2023-08-29 14:45:33.650000,-0.69
22,2023-08-29 15:15:11.264000,-0.69
22,2023-08-29 15:15:11.481000,-0.69
22,2023-08-29 15:30:12.234000,-0.69
22,2023-08-29 15:30:12.536000,-0.69
22,2023-08-29 16:00:15.709000,-0.7
22,2023-08-29 16:00:15.724000,-0.7
22,2023-08-29 16:15:10.960000,-0.7
22,2023-08-29 16:15:11.791000,-0.7
22,2023-08-29 16:45:13.259000,-0.7
22,2023-08-29 16:45:14.171000,-0.7
22,2023-08-29 17:00:15.141000,-0.7
22,2023-08-29 17:00:19.011000,-0.7
22,2023-08-29 17:15:14.002000,-0.7
22,2023-08-29 17:15:15.568000,-0.7
22,2023-08-29 17:45:10.724000,-0.7
22,2023-08-29 17:45:14.529000,-0.7
22,2023-08-29 18:00:10.559000,-0.7
22,2023-08-29 18:00:10.845000,-0.7
22,2023-08-29 18:15:10.005000,-0.69
22,2023-08-29 18:15:10.024000,-0.69
22,2023-08-29 18:30:11.554000,-0.7
22,2023-08-29 18:30:11.614000,-0.7
22,2023-08-29 18:45:12.410000,-0.7
22,2023-08-29 18:45:21.319000,-0.7
22,2023-08-29 19:00:10.152000,-0.7
22,2023-08-29 19:00:23.162000,-0.7
22,2023-08-29 19:15:12.028000,-0.7
22,2023-08-29 19:15:12.562000,-0.7
22,2023-08-29 19:30:10.876000,-0.7
22,2023-08-29 19:30:14.469000,-0.7
22,2023-08-29 19:45:21.252000,-0.7
22,2023-08-29 19:45:22.425000,-0.7
22,2023-08-29 20:00:10.685000,-0.7
22,2023-08-29 20:00:10.756000,-0.7
22,2023-08-29 20:15:12.319000,-0.7
22,2023-08-29 20:15:12.319000,-0.7
22,2023-08-29 21:00:10.381000,-0.7
22,2023-08-29 21:00:14.488000,-0.7
22,2023-08-29 21:15:10.170000,-0.69
22,2023-08-29 21:15:12.314000,-0.69
22,2023-08-29 21:30:17.718000,-0.7
22,2023-08-29 21:30:19.026000,-0.7
22,2023-08-29 22:00:10.312000,-0.7
22,2023-08-29 22:00:12.070000,-0.7
22,2023-08-29 22:15:11.166000,-0.7
22,2023-08-29 22:15:14.366000,-0.7
22,2023-08-29 22:45:11.601000,-0.7
22,2023-08-29 22:45:11.886000,-0.7
22,2023-08-29 23:30:10.844000,-0.7
22,2023-08-29 23:30:17.156000,-0.7
22,2023-08-30 00:15:10.366000,-0.7
22,2023-08-30 00:15:11.634000,-0.7
22,2023-08-30 00:45:11.284000,-0.52
22,2023-08-30 00:45:11.287000,-0.52
22,2023-08-30 01:15:10.025000,-0.69
22,2023-08-30 01:15:12.948000,-0.69
22,2023-08-30 02:00:15.646000,-0.69
22,2023-08-30 02:00:26.818000,-0.69
22,2023-08-30 02:15:10.006000,-0.7
22,2023-08-30 02:15:11.842000,-0.7
22,2023-08-30 02:30:10.493000,-0.7
22,2023-08-30 02:30:10.935000,-0.7
22,2023-08-30 02:45:10.250000,-0.69
22,2023-08-30 02:45:10.310000,-0.69
22,2023-08-30 03:15:10.006000,-0.7
22,2023-08-30 03:15:10.737000,-0.7
22,2023-08-30 03:30:11.360000,-0.7
22,2023-08-30 03:30:13.136000,-0.7
22,2023-08-30 03:45:11.055000,-0.7
22,2023-08-30 03:45:12.120000,-0.7
22,2023-08-30 04:00:10.617000,-0.67
22,2023-08-30 04:00:11.129000,-0.67
22,2023-08-30 04:30:11.021000,-0.69
22,2023-08-30 04:30:12.065000,-0.69
22,2023-08-30 04:45:10.818000,-0.7
22,2023-08-30 04:45:13.131000,-0.7
22,2023-08-30 05:00:12.037000,-0.7
22,2023-08-30 05:00:12.101000,-0.7
22,2023-08-30 05:30:12.335000,-0.69
22,2023-08-30 05:30:12.493000,-0.69
22,2023-08-30 05:45:10.656000,-0.7
22,2023-08-30 05:45:12.033000,-0.7
22,2023-08-30 06:30:10.131000,-0.7
22,2023-08-30 06:30:11.469000,-0.7
22,2023-08-30 06:45:10.509000,-0.52
22,2023-08-30 06:45:11.121000,-0.52
22,2023-08-30 07:00:11.060000,-0.52
22,2023-08-30 07:00:12.865000,-0.52
22,2023-08-30 07:15:10.051000,-0.69
22,2023-08-30 07:15:14.639000,-0.69
22,2023-08-30 07:30:16.812000,-0.7
22,2023-08-30 07:30:18.168000,-0.7
22,2023-08-30 07:45:12.310000,-0.7
22,2023-08-30 07:45:14.048000,-0.7
22,2023-08-30 08:00:11.116000,-0.69
22,2023-08-30 08:00:12.872000,-0.69
22,2023-08-30 09:00:10.335000,-0.67
22,2023-08-30 09:00:11.768000,-0.67
22,2023-08-30 09:15:10.223000,-0.58
22,2023-08-30 09:15:10.568000,-0.58
22,2023-08-30 09:30:12.066000,-0.54
22,2023-08-30 09:30:12.133000,-0.54
22,2023-08-30 09:45:14.104000,-0.67
22,2023-08-30 09:45:15.912000,-0.67
22,2023-08-30 10:00:10.998000,-0.54
22,2023-08-30 10:00:13.259000,-0.54
22,2023-08-30 10:15:10.417000,-0.65
22,2023-08-30 10:15:11.515000,-0.65
22,2023-08-30 10:30:10.130000,-0.65
22,2023-08-30 10:30:11.786000,-0.65
22,2023-08-30 10:45:13.361000,-0.52
22,2023-08-30 10:45:14.665000,-0.52
22,2023-08-30 11:15:10.594000,-0.67
22,2023-08-30 11:15:13.179000,-0.67
22,2023-08-30 12:00:10.696000,-0.63
22,2023-08-30 12:00:11.311000,-0.63
22,2023-08-30 12:15:10.038000,-0.72
22,2023-08-30 12:15:10.607000,-0.72
22,2023-08-30 12:30:10.438000,-0.72
22,2023-08-30 12:30:11.666000,-0.72
22,2023-08-30 12:45:10.713000,-0.73
22,2023-08-30 12:45:11.483000,-0.73
22,2023-08-30 13:00:11.110000,-0.72
22,2023-08-30 13:00:12.062000,-0.72
22,2023-08-30 13:15:10.567000,-0.72
22,2023-08-30 13:15:10.779000,-0.72
22,2023-08-30 13:30:10.071000,-0.72
22,2023-08-30 13:30:10.210000,-0.72
22,2023-08-30 13:45:10.292000,-0.72
22,2023-08-30 13:45:10.792000,-0.72
22,2023-08-30 14:00:11.307000,-0.72
22,2023-08-30 14:00:11.803000,-0.72
22,2023-08-30 14:15:11.824000,-0.72
22,2023-08-30 14:15:13.979000,-0.72
22,2023-08-30 14:45:18.011000,-0.61
22,2023-08-30 14:45:18.116000,-0.61
22,2023-08-30 15:00:10.375000,-0.56
22,2023-08-30 15:00:12.860000,-0.56
22,2023-08-30 15:15:10.074000,-0.57
22,2023-08-30 15:15:10.296000,-0.57
22,2023-08-30 15:30:15.079000,-0.69
22,2023-08-30 15:30:17.786000,-0.69
22,2023-08-30 15:45:10.380000,-0.54
22,2023-08-30 15:45:11.927000,-0.54
22,2023-08-30 16:15:16.660000,-0.71
22,2023-08-30 16:15:21.908000,-0.71
22,2023-08-30 16:30:12.341000,-0.7
22,2023-08-30 16:30:13.475000,-0.7
22,2023-08-30 16:45:13.261000,-0.7
22,2023-08-30 16:45:13.964000,-0.7
22,2023-08-30 17:15:10.854000,-0.72
22,2023-08-30 17:15:11.398000,-0.72
22,2023-08-30 17:30:12.140000,-0.72
22,2023-08-30 17:30:22.823000,-0.72
22,2023-08-30 17:45:10.747000,-0.72
22,2023-08-30 17:45:10.807000,-0.72
22,2023-08-30 18:15:10.412000,-0.71
22,2023-08-30 18:15:13.700000,-0.71
22,2023-08-30 18:30:10.900000,-0.72
22,2023-08-30 18:30:11.331000,-0.72
22,2023-08-30 18:45:17.928000,-0.72
22,2023-08-30 18:45:18.806000,-0.72
22,2023-08-30 19:00:12.049000,-0.71
22,2023-08-30 19:00:12.215000,-0.71
22,2023-08-30 19:30:12.246000,-0.73
22,2023-08-30 19:30:13.224000,-0.73
22,2023-08-30 19:45:10.008000,-0.73
22,2023-08-30 19:45:10.549000,-0.73
22,2023-08-30 20:00:13.179000,-0.73
22,2023-08-30 20:00:19.121000,-0.73
22,2023-08-30 20:15:16.283000,-0.73
22,2023-08-30 20:16:10.908000,-0.73
22,2023-08-30 20:30:13.903000,-0.72
22,2023-08-30 20:30:14.156000,-0.72
22,2023-08-30 21:00:10.619000,-0.72
22,2023-08-30 21:00:11.156000,-0.72
22,2023-08-30 21:15:10.438000,-0.73
22,2023-08-30 21:15:10.815000,-0.73
22,2023-08-30 21:30:10.433000,-0.73
22,2023-08-30 21:30:11.858000,-0.73
22,2023-08-30 21:45:12.359000,-0.73
22,2023-08-30 21:45:13.181000,-0.73
22,2023-08-30 22:00:12.842000,-0.73
22,2023-08-30 22:00:13.432000,-0.73
22,2023-08-30 22:15:10.450000,-0.73
22,2023-08-30 22:15:11.376000,-0.73
22,2023-08-30 22:30:11.980000,-0.73
22,2023-08-30 22:30:12.455000,-0.73
22,2023-08-30 23:00:11.379000,-0.55
22,2023-08-30 23:00:11.483000,-0.55
22,2023-08-30 23:15:10.801000,-0.55
22,2023-08-30 23:15:11.925000,-0.55
22,2023-08-30 23:30:11.215000,-0.73
22,2023-08-30 23:30:12.226000,-0.73
22,2023-08-31 00:00:15.222000,-0.73
22,2023-08-31 00:00:18.009000,-0.73
22,2023-08-31 00:15:10.931000,-0.72
22,2023-08-31 00:15:11.894000,-0.72
22,2023-08-31 00:30:10.298000,-0.73
22,2023-08-31 00:30:12.070000,-0.73
22,2023-08-31 01:00:18.902000,-0.73
22,2023-08-31 01:00:18.999000,-0.73
22,2023-08-31 01:15:10.037000,-0.55
22,2023-08-31 01:15:11.168000,-0.55
22,2023-08-31 01:30:11.972000,-0.73
22,2023-08-31 01:30:12.411000,-0.73
22,2023-08-31 01:45:10.101000,-0.6
22,2023-08-31 01:45:17.547000,-0.6
22,2023-08-31 02:30:12.116000,-0.72
22,2023-08-31 02:30:14.531000,-0.72
22,2023-08-31 02:45:12.222000,-0.73
22,2023-08-31 02:45:12.995000,-0.73
22,2023-08-31 03:15:12.153000,-0.73
22,2023-08-31 03:15:12.353000,-0.73
22,2023-08-31 03:30:10.846000,-0.56
22,2023-08-31 03:30:11.967000,-0.56
22,2023-08-31 03:45:11.665000,-0.73
22,2023-08-31 03:45:12.943000,-0.73
22,2023-08-31 04:00:10.559000,-0.72
22,2023-08-31 04:00:15.676000,-0.72
22,2023-08-31 04:15:10.185000,-0.72
22,2023-08-31 04:15:10.739000,-0.72
22,2023-08-31 04:30:11.369000,-0.73
22,2023-08-31 04:30:13.943000,-0.73
22,2023-08-31 04:45:10.625000,-0.72
22,2023-08-31 04:45:11.052000,-0.72
22,2023-08-31 05:00:10.261000,-0.73
22,2023-08-31 05:00:10.818000,-0.73
22,2023-08-31 05:15:10.627000,-0.73
22,2023-08-31 05:15:11.580000,-0.73
22,2023-08-31 05:30:10.114000,-0.73
22,2023-08-31 05:30:10.465000,-0.73
22,2023-08-31 06:00:11.307000,-0.73
22,2023-08-31 06:00:12.536000,-0.73
22,2023-08-31 06:15:12.539000,-0.73
22,2023-08-31 06:15:12.994000,-0.73
22,2023-08-31 06:30:10.758000,-0.72
22,2023-08-31 06:30:10.939000,-0.72
22,2023-08-31 07:00:11.697000,-0.73
22,2023-08-31 07:00:11.993000,-0.73
22,2023-08-31 07:15:10.008000,-0.73
22,2023-08-31 07:15:15.359000,-0.73
22,2023-08-31 07:45:14.965000,-0.73
22,2023-08-31 07:45:18.120000,-0.73
22,2023-08-31 08:00:10.025000,-0.71
22,2023-08-31 08:00:10.315000,-0.71
22,2023-08-31 08:15:10.091000,-0.72
22,2023-08-31 08:15:17.861000,-0.72
22,2023-08-31 09:00:12.056000,-0.73
22,2023-08-31 09:00:12.537000,-0.73
22,2023-08-31 09:15:10.048000,-0.73
22,2023-08-31 09:15:12.975000,-0.73
22,2023-08-31 09:30:10.353000,-0.69
22,2023-08-31 09:30:10.519000,-0.69
22,2023-08-31 09:45:11.190000,-0.66
22,2023-08-31 09:45:11.660000,-0.66
22,2023-08-31 10:15:10.626000,-0.72
22,2023-08-31 10:15:10.671000,-0.72
22,2023-08-31 10:45:10.293000,-0.56
22,2023-08-31 10:45:11.510000,-0.56
22,2023-08-31 11:00:10.262000,-0.71
22,2023-08-31 11:00:11.327000,-0.71
22,2023-08-31 11:15:13.488000,-0.61
22,2023-08-31 11:15:15.764000,-0.61
22,2023-08-31 11:45:10.440000,-0.65
22,2023-08-31 11:45:10.594000,-0.65
22,2023-08-31 12:00:10.236000,-0.71
22,2023-08-31 12:00:11.954000,-0.71
22,2023-08-31 12:15:10.066000,-0.71
22,2023-08-31 12:15:11.283000,-0.71
22,2023-08-31 12:30:10.430000,-0.7
22,2023-08-31 12:30:10.708000,-0.7
22,2023-08-31 12:45:11.894000,-0.68
22,2023-08-31 12:45:19.048000,-0.68
22,2023-08-31 13:00:13.037000,-0.7
22,2023-08-31 13:00:20.637000,-0.7
22,2023-08-31 13:15:10.006000,-0.72
22,2023-08-31 13:15:11.481000,-0.72
22,2023-08-31 14:15:10.004000,-0.72
22,2023-08-31 14:15:10.748000,-0.72
22,2023-08-31 14:45:11.656000,-0.72
22,2023-08-31 14:45:11.671000,-0.72
22,2023-08-31 15:00:10.050000,-0.72
22,2023-08-31 15:00:11.457000,-0.72
22,2023-08-31 15:15:10.313000,-0.69
22,2023-08-31 15:15:10.752000,-0.69
22,2023-08-31 15:30:17.469000,-0.54
22,2023-08-31 15:30:32.210000,-0.54
22,2023-08-31 16:00:10.876000,-0.59
22,2023-08-31 16:00:12.394000,-0.59
22,2023-08-31 16:15:10.948000,-0.71
22,2023-08-31 16:15:12.389000,-0.71
22,2023-08-31 16:45:10.407000,-0.72
22,2023-08-31 16:45:11.647000,-0.72
22,2023-08-31 17:00:16.851000,-0.72
22,2023-08-31 17:00:27.535000,-0.72
22,2023-08-31 17:15:10.480000,-0.72
22,2023-08-31 17:15:13.906000,-0.72
22,2023-08-31 17:45:12.555000,-0.73
22,2023-08-31 17:45:14.422000,-0.73
22,2023-08-31 18:00:15.864000,-0.73
22,2023-08-31 18:00:16.833000,-0.73
22,2023-08-31 18:15:11.288000,-0.73
22,2023-08-31 18:15:11.698000,-0.73
22,2023-08-31 18:30:10.984000,-0.73
22,2023-08-31 18:30:12.268000,-0.73
22,2023-08-31 18:45:10.006000,-0.73
22,2023-08-31 18:45:12.354000,-0.73
22,2023-08-31 19:00:10.341000,-0.67
22,2023-08-31 19:00:11.632000,-0.67
22,2023-08-31 19:15:27.323000,-0.55
22,2023-08-31 19:15:27.574000,-0.55
22,2023-08-31 19:30:16.770000,-0.65
22,2023-08-31 19:30:16.959000,-0.65
22,2023-08-31 19:45:13.834000,-0.54
22,2023-08-31 19:45:28.097000,-0.54
22,2023-08-31 20:00:12.375000,-0.55
22,2023-08-31 20:00:13.830000,-0.55
22,2023-08-31 20:30:11.200000,-0.53
22,2023-08-31 20:30:12.959000,-0.53
22,2023-08-31 21:30:10.240000,-0.61
22,2023-08-31 21:30:11.091000,-0.61
22,2023-08-31 21:45:10.006000,-0.62
22,2023-08-31 21:45:12.052000,-0.62
22,2023-08-31 22:00:12.008000,-0.53
22,2023-08-31 22:00:14.416000,-0.53
22,2023-08-31 22:15:12.807000,-0.52
22,2023-08-31 22:15:13.332000,-0.52
22,2023-08-31 22:30:10.842000,-0.53
22,2023-08-31 22:30:11.171000,-0.53
22,2023-08-31 22:45:10.249000,-0.55
22,2023-08-31 22:45:12.608000,-0.55
22,2023-08-31 23:00:14.760000,-0.57
22,2023-08-31 23:00:15.206000,-0.57
22,2023-08-31 23:15:10.631000,-0.6
22,2023-08-31 23:15:11.381000,-0.6
22,2023-08-31 23:45:11.820000,-0.51
22,2023-08-31 23:45:11.847000,-0.51
22,2023-09-01 00:00:11.618000,-0.64
22,2023-09-01 00:00:11.826000,-0.64
22,2023-09-01 00:15:10.058000,-0.58
22,2023-09-01 00:15:10.837000,-0.58
22,2023-09-01 00:30:10.457000,-0.66
22,2023-09-01 00:30:10.894000,-0.66
22,2023-09-01 00:45:10.007000,-0.53
22,2023-09-01 00:45:11.017000,-0.53
22,2023-09-01 01:15:10.007000,-0.62
22,2023-09-01 01:15:11.198000,-0.62
22,2023-09-01 01:45:11.157000,-0.59
22,2023-09-01 01:45:11.220000,-0.59
22,2023-09-01 02:00:10.109000,-0.6
22,2023-09-01 02:00:10.967000,-0.6
22,2023-09-01 02:15:15.383000,-0.65
22,2023-09-01 02:15:16.136000,-0.65
22,2023-09-01 02:45:10.033000,-0.66
22,2023-09-01 02:45:13.395000,-0.66
22,2023-09-01 03:00:12.708000,-0.52
22,2023-09-01 03:00:12.716000,-0.52
22,2023-09-01 03:15:10.271000,-0.67
22,2023-09-01 03:15:12.320000,-0.67
22,2023-09-01 03:30:10.664000,-0.62
22,2023-09-01 03:30:10.677000,-0.62
22,2023-09-01 03:45:11,-0.7
22,2023-09-01 03:45:11.456000,-0.7
22,2023-09-01 04:00:16.920000,-0.69
22,2023-09-01 04:00:18.275000,-0.69
22,2023-09-01 04:45:12.116000,-0.5
22,2023-09-01 04:45:15.382000,-0.5
22,2023-09-01 05:00:11.297000,-0.52
22,2023-09-01 05:00:13.812000,-0.52
22,2023-09-01 05:15:11.151000,-0.71
22,2023-09-01 05:15:12.014000,-0.71
22,2023-09-01 05:30:10.431000,-0.68
22,2023-09-01 05:30:11.695000,-0.68
22,2023-09-01 05:45:11.335000,-0.53
22,2023-09-01 05:45:11.371000,-0.53
22,2023-09-01 06:15:10.541000,-0.56
22,2023-09-01 06:15:11.237000,-0.56
22,2023-09-01 06:30:16.451000,-0.53
22,2023-09-01 06:30:18.220000,-0.53
22,2023-09-01 06:45:31.085000,-0.56
22,2023-09-01 06:45:31.085000,-0.56
22,2023-09-01 07:00:11.442000,-0.55
22,2023-09-01 07:00:13.893000,-0.55
22,2023-09-01 07:15:13.032000,-0.61
22,2023-09-01 07:15:13.257000,-0.61
22,2023-09-01 07:45:11.353000,-0.52
22,2023-09-01 07:45:12.100000,-0.52
22,2023-09-01 08:00:10.720000,-0.52
22,2023-09-01 08:00:13.140000,-0.52
22,2023-09-01 08:15:14.048000,-0.58
22,2023-09-01 08:15:14.676000,-0.58
22,2023-09-01 08:30:10.357000,-0.56
22,2023-09-01 08:30:10.473000,-0.56
22,2023-09-01 08:45:10.257000,-0.51
22,2023-09-01 08:45:12.117000,-0.51
22,2023-09-01 09:00:17.908000,-0.51
22,2023-09-01 09:00:18.951000,-0.51
22,2023-09-01 09:15:10.036000,-0.5
22,2023-09-01 09:15:26.237000,-0.5
22,2023-09-01 09:30:12.162000,-0.54
22,2023-09-01 09:30:14.151000,-0.54
22,2023-09-01 09:45:14.642000,-0.52
22,2023-09-01 09:45:16.646000,-0.59
22,2023-09-01 10:00:22.096000,-0.58
22,2023-09-01 10:00:28.475000,-0.58
22,2023-09-01 10:15:11.784000,-0.54
22,2023-09-01 10:15:12.714000,-0.54
22,2023-09-01 10:30:11.383000,-0.71
22,2023-09-01 10:30:12.216000,-0.71
22,2023-09-01 10:45:11.366000,-0.62
22,2023-09-01 10:45:28.834000,-0.62
22,2023-09-01 11:00:12.331000,-0.57
22,2023-09-01 11:00:12.345000,-0.57
22,2023-09-01 11:15:10.005000,-0.64
22,2023-09-01 11:15:10.363000,-0.64
22,2023-09-01 11:30:10.197000,-0.53
22,2023-09-01 11:30:11.690000,-0.53
22,2023-09-01 12:15:12.874000,-0.67
22,2023-09-01 12:15:13.010000,-0.67
22,2023-09-01 12:30:11.938000,-0.69
22,2023-09-01 12:30:12.329000,-0.69
22,2023-09-01 12:45:12.813000,-0.54
22,2023-09-01 12:45:14.953000,-0.54
22,2023-09-01 13:00:10.303000,-0.53
22,2023-09-01 13:00:11.491000,-0.53
22,2023-09-01 13:15:11.104000,-0.55
22,2023-09-01 13:15:12.966000,-0.55
22,2023-09-01 13:30:10.323000,-0.54
22,2023-09-01 13:30:11.959000,-0.54
22,2023-09-01 13:45:10.273000,-0.69
22,2023-09-01 13:45:12.292000,-0.69
22,2023-09-01 14:00:14.536000,-0.56
22,2023-09-01 14:00:20.938000,-0.56
22,2023-09-01 14:15:11.064000,-0.7
22,2023-09-01 14:15:11.239000,-0.7
22,2023-09-01 15:30:10.244000,-0.69
22,2023-09-01 15:30:10.621000,-0.69
22,2023-09-01 15:45:10.116000,-0.68
22,2023-09-01 15:45:11.466000,-0.68
22,2023-09-01 16:00:10.919000,-0.68
22,2023-09-01 16:00:11.136000,-0.68
22,2023-09-01 16:15:14.976000,-0.62
22,2023-09-01 16:16:14.986000,-0.62
22,2023-09-01 17:15:12.572000,-0.53
22,2023-09-01 17:15:12.817000,-0.53
22,2023-09-01 17:30:15.194000,-0.7
22,2023-09-01 17:30:15.194000,-0.7
22,2023-09-01 17:45:10.265000,-0.69
22,2023-09-01 17:45:11.641000,-0.69
22,2023-09-01 18:00:10.858000,-0.7
22,2023-09-01 18:00:11.753000,-0.7
22,2023-09-01 18:30:10.535000,-0.73
22,2023-09-01 18:30:12.213000,-0.73
22,2023-09-01 19:00:11.473000,-0.73
22,2023-09-01 19:00:12.800000,-0.73
22,2023-09-01 19:15:11.003000,-0.73
22,2023-09-01 19:15:11.255000,-0.73
22,2023-09-01 20:15:15.841000,-0.73
22,2023-09-01 20:15:16.766000,-0.73
22,2023-09-01 20:30:11.098000,-0.73
22,2023-09-01 20:30:16.039000,-0.73
22,2023-09-01 21:00:12.708000,-0.73
22,2023-09-01 21:00:13.653000,-0.73
22,2023-09-01 21:30:15.998000,-0.73
22,2023-09-01 21:30:16.301000,-0.73
22,2023-09-01 21:45:11.200000,-0.73
22,2023-09-01 21:45:11.450000,-0.73
22,2023-09-01 22:00:10.960000,-0.72
22,2023-09-01 22:00:11.035000,-0.72
22,2023-09-01 22:15:12.819000,-0.73
22,2023-09-01 22:15:12.820000,-0.73
22,2023-09-01 22:30:11.818000,-0.54
22,2023-09-01 22:30:14.802000,-0.54
22,2023-09-01 22:45:10.338000,-0.73
22,2023-09-01 22:45:11.110000,-0.73
22,2023-09-01 23:00:13.099000,-0.72
22,2023-09-01 23:00:13.248000,-0.72
22,2023-09-01 23:15:10.295000,-0.53
22,2023-09-01 23:15:10.715000,-0.53
22,2023-09-01 23:30:10.831000,-0.73
22,2023-09-01 23:30:10.846000,-0.73
22,2023-09-01 23:45:18.684000,-0.72
22,2023-09-01 23:45:20.297000,-0.72
22,2023-09-02 00:00:11.777000,-0.73
22,2023-09-02 00:00:12.815000,-0.73
22,2023-09-02 00:15:12.317000,-0.73
22,2023-09-02 00:15:13.420000,-0.73
22,2023-09-02 00:45:11.381000,-0.73
22,2023-09-02 00:45:11.653000,-0.73
22,2023-09-02 01:00:10.875000,-0.73
22,2023-09-02 01:00:10.879000,-0.73
22,2023-09-02 01:15:10.251000,-0.72
22,2023-09-02 01:15:10.494000,-0.72
22,2023-09-02 01:45:10.090000,-0.72
22,2023-09-02 01:45:11.266000,-0.72
22,2023-09-02 02:00:10.532000,-0.72
22,2023-09-02 02:00:12.137000,-0.72
22,2023-09-02 02:15:11.034000,-0.72
22,2023-09-02 02:15:12.203000,-0.72
22,2023-09-02 02:30:11.182000,-0.72
22,2023-09-02 02:30:14.038000,-0.72
22,2023-09-02 02:45:11.251000,-0.72
22,2023-09-02 02:45:11.337000,-0.72
22,2023-09-02 03:00:10.253000,-0.61
22,2023-09-02 03:00:10.711000,-0.61
22,2023-09-02 03:15:11.419000,-0.54
22,2023-09-02 03:15:11.479000,-0.54
22,2023-09-02 03:30:10.872000,-0.7
22,2023-09-02 03:30:18.766000,-0.7
22,2023-09-02 04:00:10.934000,-0.58
22,2023-09-02 04:00:11.092000,-0.58
22,2023-09-02 04:15:10.230000,-0.59
22,2023-09-02 04:15:11.088000,-0.59
22,2023-09-02 04:45:10.004000,-0.73
22,2023-09-02 04:45:10.245000,-0.73
22,2023-09-02 05:45:11.472000,-0.73
22,2023-09-02 05:45:11.714000,-0.73
22,2023-09-02 06:00:11.854000,-0.6
22,2023-09-02 06:00:11.869000,-0.6
22,2023-09-02 06:15:10.130000,-0.72
22,2023-09-02 06:15:14.312000,-0.72
22,2023-09-02 06:45:10.365000,-0.73
22,2023-09-02 06:45:11.368000,-0.73
22,2023-09-02 07:00:10.724000,-0.72
22,2023-09-02 07:00:11.154000,-0.72
22,2023-09-02 07:15:14.382000,-0.72
22,2023-09-02 07:15:15.830000,-0.72
22,2023-09-02 07:30:10.462000,-0.59
22,2023-09-02 07:30:10.535000,-0.59
22,2023-09-02 07:45:10.520000,-0.73
22,2023-09-02 07:45:11.494000,-0.73
22,2023-09-02 08:00:10.979000,-0.72
22,2023-09-02 08:00:12.213000,-0.72
22,2023-09-02 08:15:11.956000,-0.59
22,2023-09-02 08:15:12.080000,-0.59
22,2023-09-02 09:00:11.631000,-0.73
22,2023-09-02 09:00:12.138000,-0.73
22,2023-09-02 09:30:12.992000,-0.72
22,2023-09-02 09:30:15.185000,-0.72
22,2023-09-02 09:45:21.210000,-0.73
22,2023-09-02 09:45:26.120000,-0.73
22,2023-09-02 10:00:12.538000,-0.72
22,2023-09-02 10:00:14.318000,-0.72
22,2023-09-02 10:45:21.912000,-0.63
22,2023-09-02 10:45:22.367000,-0.63
22,2023-09-02 11:00:29.985000,-0.62
22,2023-09-02 11:00:32.295000,-0.62
22,2023-09-02 11:15:10.006000,-0.72
22,2023-09-02 11:15:11.127000,-0.72
22,2023-09-02 11:30:10.981000,-0.72
22,2023-09-02 11:30:11.023000,-0.72
22,2023-09-02 11:45:10.897000,-0.71
22,2023-09-02 11:45:11.171000,-0.71
22,2023-09-02 12:00:10.392000,-0.71
22,2023-09-02 12:00:11.129000,-0.71
22,2023-09-02 12:15:14.518000,-0.54
22,2023-09-02 12:15:16.406000,-0.54
22,2023-09-02 12:30:15.315000,-0.71
22,2023-09-02 12:30:19.190000,-0.71
22,2023-09-02 13:00:21.677000,-0.67
22,2023-09-02 13:00:22.747000,-0.67
22,2023-09-02 13:15:12.300000,-0.67
22,2023-09-02 13:15:23.627000,-0.67
22,2023-09-02 14:00:10.029000,-0.54
22,2023-09-02 14:15:12.154000,-0.62
22,2023-09-02 14:15:12.500000,-0.62
22,2023-09-02 14:30:11.637000,-0.7
22,2023-09-02 14:30:11.637000,-0.7
22,2023-09-02 14:45:13.176000,-0.69
22,2023-09-02 14:45:13.812000,-0.69
22,2023-09-02 15:00:15.799000,-0.7
22,2023-09-02 15:00:16.507000,-0.7
22,2023-09-02 15:15:10.006000,-0.72
22,2023-09-02 15:15:11.383000,-0.72
22,2023-09-02 15:45:11.066000,-0.73
22,2023-09-02 15:45:12.805000,-0.73
22,2023-09-02 16:00:11.025000,-0.72
22,2023-09-02 16:00:17.334000,-0.72
22,2023-09-02 16:30:11.979000,-0.64
22,2023-09-02 16:30:12.661000,-0.64
22,2023-09-02 16:45:10.567000,-0.55
22,2023-09-02 16:45:11.931000,-0.55
22,2023-09-02 17:00:11.886000,-0.62
22,2023-09-02 17:00:15.658000,-0.62
22,2023-09-02 17:45:10.051000,-0.69
22,2023-09-02 17:45:11.151000,-0.69
22,2023-09-02 18:15:10.588000,-0.73
22,2023-09-02 18:15:10.695000,-0.73
22,2023-09-02 18:45:10.708000,-0.73
22,2023-09-02 18:45:11.420000,-0.73
